G,0.821929073,queefy,"Derived from [ Queen] , Queen is used to describe people , actions , or places that are of questionable merit . The meaning of the word is very sensitive to its context , but it usually connotes something unappealing or [trifling] , but fundamentally harmless . ; ; similar to [sketchy] , but without the drug connotations . ",n
G,0.810931894,racistblackperson,"A black person who does n't think mostly white people should not live . The white people cannot try to befriend them because the black people wo n't think it would look good to have a white person around them . The white people just let it go when the blacks call them racial names and [cracker ] most of the time , because the white people know they are meaningless since most black people will say that to each and every white person . But when a white person says [nigger ] to a black person they become all angry as if cracker is OK to say to a white person but nigger is n't OK to say to a black person since whites have a history of being racist towards blacks . But they do n't know that since they 're so stupid and they just watch TV and figured it out , unbelievable ! They figured something out ! But when black people go around calling other black people nigger , it does n't madder . It 's cool to them . How stupid can you get ? Imagine if white people went around calling each other cracker , that would be ridiculous . If a teacher or professor heard a black person call a white person cracker , they would n't care , but if a white person called a black person nigger , you would be like arrested . It seems like it 's against the law or something . Well , the blacks make it seem like it is . ",n
G,0.806350393,radium,"Fat , mentally unstable , physically repulsive serial sexual harasser . ; ; optimistic by nature , the typical radium will always believe he is one spittle laden offensive remark away from getting laid . Countless rejections , often violent in nature will not diminish a radium 's resolve to have any physical interaction whatsoever with a female , in order to embellish it into a story . When reality sets in , a radium can become clinically depressed , as might be expected for a creature that is verging on the obese , horrifyingly unattractive , generally unlike and mistrusted . Overuse of drugs can temporarily hold off this situation , but risks cyclical committal to a mental institution for rehabilitation . This , however , will not concern the radium at all , providing him with another story that he can convince himself is something to be proudly recounted to others . ",n
G,0.811709621,ranch,The complete opposite of a drug and it means that something or somebody is totally cool ,n
G,0.811709621,rate,"1 . To think something is sick , cool , good or hot . ; ; 2. The price you charge for a good or service . IE drugs ",d
G,0.800027771,ravegoo,"It 's a combination of sweat , tears , spit , urine , feces , blood , plasma , drug particles , bile , vagina juice , semen , pimple-innards , puss , slime , smoke , debris , lint , hair , skin , cheese ( and similar food particles ) , fingernails , wax , lymph , water , alcohol , soot , paint and identifiable residue that coats everything the day after a rave . ; ; rave goo is not , of course , specific to raves . Just living with something long enough without cleaning it can accumulate some form of rave goo . ",n
G,0.811269381,razio,A name given to someone who is extremely intoxicated and/or drugged up that performed an act on someone or something that they will regret in a sober state of mind . ,d
G,0.807593492,recalize,1)to understand the greater meaning in something through experience and deep thought . ; ; 2)an awakening to the truths of the world . ; ; background : ; ; derived from recognize and realize ; usually brought on by deep meditation or drug use ; similar to an epiphany ,d
G,0.824738915,redhot,"Mostly pronounced 'redcoat ' ; ; 1 . Something that is stolen recently and the cops may still be 'onto it ' . Once initial situation cools down , the phone becomes 'hot ' . ; ; 2. A situation or place that is very suspicious and improper for the conducting of illegal business . IE. if the police are nearby or the neighbors would promptly call them if they saw anything 'suss ' going down . ; ; 3. Used to describe a phone that you have been using to sell drug 's and that you think might be tapped . ; ; 4 . Something ING sick , usually stylish and new . ; ; 5 . Something boiling hot . ",d
G,0.80324958,reisterstown,"A place that is only known about by the people that either ; ; a)live there ; ; b)live near there ; ; otherwise , no one knows about it . trust me , I know by experience . ; ; the cow is the hottest place in reisterstown . If you are visiting and do n't know where anything is , ask for it in relations to the cow and you 'll find everything . It is basically the center of life in reisterstown . Everyone goes there to hang out . That could also be because there is nothing else to do . ; ; when you talk about Franklin , you usually mean the high school or middle school . Almost everyone you know goes there . If everyone you know do n't go there , you know at least one or two people who do . ; ; everyone in the reisterstown/Lyndon area go to the pool . By the pool , I mean Lyndon pool . Everyone goes there over the summer . It 's a good place to see old friends and people you do n't want to see . You can start a bf/of relationship there within the first weeks of summer and then watch it falls apart by the end . Near the end of may , all the 8th graders from she( sacred heart school for you non-reisterstowners ) will be relaxing there until the rest of the school gets out . If you see people jumping into the pool with all their clothes on , it 's those she people . ; ; Antonio 's really means something . In the summer , people walk there from the pool . They go even tho its one million degrees just to get Snapple or a muffin . One tradition many have is the classic mentor and diet coke . Everyone who goes to Antonio 's in the summer spends all their money on mentor and diet coke . ; ; when people talk about the high school , they clearly mean wings mills high . that 's where the drug addicts and gangs go . it 's not as big of a deal as Franklin but its close . There is a neighborhood across the street but no one who lives there goes to the high school . ",n
G,0.802199066,rhinebeck,"A pretty cool place to grow up . hard to find something to do but you always end up somewhere at night . Beer , drugs , and partying ; just like an average town . We go to school , sports , and hang out afterwards . ; ; we think red hookers are a bunch of assholes because they ca n't stop talking about how much cooler they are because they have a good team or a larger district when they have nothing really substantially better to mock us with . We do n't care much about red hook , mostly we see them as our retarded sister town . They might come over here to chill and we might use their theater but once again : we do n't care about red hook . So you can stop dissing us guys , it 's kinda retarded . ",n
G,0.811709621,rickywilliams,One who chooses drugs over something good . ,d
G,0.818343225,rinse,The process of buying something and selling it for a higher price . Usually in terms of drugs ,d
G,0.80351467,rotant,"UK slang word means something is really good , new age word for liked heavy time etc , use used wen reverie 2 strength of drugs ",d
G,0.811709621,run,"1 . To own something , to be the king/boss . ; ; 2. To sell/peddle drugs . To smuggle drug 's . ",d
G,0.810188992,s.o.n,"2 man rap group from the UK. consists of j loose and shot 21 . s .o.n stands for something outta nothing . Some of tha the illest crackers in the game . ; ; birthplace : Leicester , England ; ; influences : 2 PAC ( shot 21 ) , jadakiss ( j loose ) ",n
G,0.826184721,shawshank,"When someone is able to purchase or 'get ' something for you . Sometimes in reference to the black market . ; ; referring to the novel ' Rita Hayworth and shawshank redemption ' by Stephen king , 'red ' is an inmate who can get things to other inmates ( for a price ) , like cigarettes , posters , drugs , etc . ",n
G,0.805070999,shelton,"A town in which people are constantly get high off of brand new drugs and 8th graders go to school with hangovers . Do n't get me wrong , the people are great , but then there 's the 'ghetto ' people from downtown who critics people from white hills and Huntington for being more wealthy than them . jeez in sorry your dad walked out on your mom and now your mom sleeps with a different guy every night but do n't take it out on me ( true story ) . Anyways , then there Shelton high which is probably the gayest school ever . There are four types of groups druggies/potheads , goths/punks , preppies , nerds/dorks/other people who have no friends . Basically , you do n't want to live in Shelton . It is half rich and half poor .so move to Darren or something ",n
G,0.807884411,shmugglin',"Doing anything [lightweight ] [nutty] . Specifically , something you 're not supposed to be doing . Like drugs , drinking , trespassing , or just something [sketchy] . ",d
G,0.817571252,shrive,"A small amount of something , mostly talked about when dealing with drug paraphernalia . ",d
G,0.811369922,skatch,"Something cool or hardcore ( often related to drug use ) like going to a party , getting black out drunk and having to do lines of coke to wake up again so you can party more . ",d
G,0.808489446,skateboarder,"Anyone who loves skateboarding and actually appreciates and tries it . as soon as you say , 'in tired of skating lets do sum thing else , ' you lost your title as a skateboarder . Skateboarders can be from any social group . I skate every day and never get tired of it . that means that yes I am a skateboarder . Although sum dumb asses smoke pot and use drugs , not all skateboarders do . not all skateboarders listen to rock either . I listen to rap music and wear loose baggy clothing . It does n't matter if you play a team sport or not . Most people will laugh when they see a skateboarder try to do something and bust their ass . Then when asked to do it themselves they back down like pussies . To be a skateboarder you have to want to skateboard all the time . And be ready to skate at a moments notice ",n
G,0.818081628,sketchwalk,"After the consumption of at least ( 2 1/2 ) pills of ecstasy ( or any upper abused accordingly ) a sketch walk can occur . During this walk , you must talk to and make uncomfortable at least ( 1 ) person you see on the street or working retail . Additionally , during the early sketch walks the person would notice something was amiss with the people he was conversing with (us ) as they were visibly on drugs . ",d
G,0.817251829,sketchy,"1 ) someone or something that just is n't right . ; ; 2 ) the feeling you get the morning after using a lot of drugs , most commonly associated with exact . ; ; 3 ) something unsafe ; ; 4 ) someone or something that gives off a bad feeling ",d
G,0.821611141,skiveby,"Skive by , skive-by or skive by ; ; (skive - a British slang word for evading a responsibility or task , avoiding work by staying away or leaving early ; it 's often heard in the form 'skive off' ) ; ; based on word drive-by ( as in drive-by shooting ) ; ; to visit your parents or friend( s ) for a favor (usually money , possibly drugs ) of purely selfish and non-essential nature .say , to borrow money to spend on a night out with friends rather than for urgent bills or an emergency . ; ; to visit someone purely for self gain , to get something , rather than out of niceness or friendship ",d
G,0.80598053,skuwop,"1 . skuwop , a word used when offering to having done something admirable in terms of selling drugs , making an exceptional move or play in a sport , or in the game of picking up a female . ; ; 2. skuwop can also be used as a word meaning 'to leave ' or ' to dip set out ' ",d
G,0.81554606,slammin,1 . Adj . Something which is very good . ; ; 2. VT. to inject a drug intravenously ,d
G,0.802931641,slipamickie,Put something in someone 's food or drink without their knowledge ...such as a rookie or another mind altering drug ,d
G,0.801626124,slor,"slow ( n ) : one who does not know the meaning of the word 'moderation ' in relation to : drinking , partying , drugs , laziness , hooking up w/ ppm of the same and/or opposite sex . ; ; to slow ( v ) :to consume something/someone in excess .... ; ; scored up (adj ) : something that is over the top ; overflowing with soreness ... ",n
G,0.802502216,smithtownhighschoolwest,"A school built like a prison cell with a psychotic principal who makes his students recite phrases like , 'stay to the right ' and 'hug your parents ' in an effort to increase the nonresistant school spirit . Most students do n't give a fuck ( or at least pretend not to give a fuck so they will seem more bad ass ) about school and/or life in general and spent most of their time figuring out ways to get out of class so they can smoke in the school parking lot . ; ; each class typically has at least one smart Asian and at least one slacker who is under the influence of something not wholesome . The freshmen get ridiculously punier every year and the graduating class gets more obnoxious . The majority of graduates will end up going to Suffolk community and the rest will go to a sun because they are actually pretty smart but do n't have money or did a lot of drugs . ; ; despite everything , smith town west is still a million times better than smith town east . ",n
G,0.813705186,snapped,"New Zealand slang for getting caught doing something illegal or something you should n't be doing . Normally involving things such as graffiti or [tagging] , alcohol and drugs . ",d
G,0.806209731,spudwick,When someone has acting like a bit of a prick or does something completely in stupid due to drugs drink or being born through insect ( like Keith ) ,d
G,0.812520148,squip,"Something we must stop , I helped developed it in the early 2000s but left because I felt it was wrong . It is a mind controlling drug . ",d
G,0.810107985,stinkfist,"This song can be interpreted in many ways ' by digging deeper ' he may be talking about drugs , and the way he needs more to fill his craving . Another logical reason is he is having sex and his 'digging ' to find something . He may be doing either . ",n
G,0.814549216,stp,"' Secret weaker pad ' ; ; acronym used for the title of the sublime song , about Bradley 's secret weaker pad . ; ; what is a secret weaker pad , or even just a weaker pad for that matter is a mystery for me . come on you urbanizes , figure that out . Probably something to do with drugs . Dunno . ",n
G,0.816608691,suckmyniggahoe,"drunken ramblings of a crazy Indian kid ( check his shoes ! ) ; ; pretty sure he get 's told this quite often .hey .something has to pay for the drug habit . ; ; not sure what it means , but sure as hell deserves a no-homo . ",n
G,0.823244794,taboo,"Something that is viewed as [forbidden ] by society 's standards and therefore is rarely talked about openly . Some are less taboo than they were in the past and some are more than ever taboo . And while most have to do with sex , some taboos have to do with food , and others beliefs , and all of them will bring a conversation to a dead stop if you bring them up because these are all things most people do not what to talk about . ; ; example 's of modern day taboo 's : [cannibalism] ; [incest] ; [pedophilia] ; [necrophilia] ; [bestiality ] ; [miscegenation] ; [adultery ] ; [nudity ] ; [masturbation] ; [homosexuality ] ; [bisexuality ] ; [anal sex ] ; having a [fetish] ;[bdrm] ; [pornography ] ; [rape] ; [suicide] ; [drug addiction] ; [divorce] ; [depression] ; [death] ; [aids ] ; [cancer ] ; [racism] ; eating dogs , cats , horses and other pets ; eating insects such as weevils and maggots ; drinking blood ; using certain four letter words ; [menstruation] ; [religion] ; one 's political views , and how much money you make . ",n
G,0.800501344,talkingtoonesself,"If you 're here 'com someone said 'stop talking 2 itself' , u probably are .its just when u get so high on drugs , or glue , or you 're drunk , and u start having a conversation , but the other person is the other part of Ur head .if it 's a frequent [habit ] ( and if u need that link , ur totally screwed ) , then I 'd get professional help-even if its Ur screwed mate , who took drugs-tell em u got this other person in Ur head , and u want him 2 off .something like that . ",d
G,0.809909056,teenies,1 )(usually ) teenage girls/boys who try so hard be alternative and not to be part of 'mainstream ' culture that they get pulled into another 'mainstream ' culture invented for them while thinking none else is like them . ; ; 2)usually underage drinkers and usually in early teens . They usually drink too much and take too many drugs often vomiting and needing medical assistance waiting valuable medical staff 's time . At the time they may be crying or something similar but then in a few days time this event will go down in theirs and the other weenies minds as a heroic event and they will try to bring up the topic of them vomiting at every possible opportunity recounting the tale with them as a hero . ,n
G,0.808366631,that'swhatamandoes,"Phrase taken from the 2004 movie 'the girl next door . ' can be used when discussing sexual exploits , excessive drug usage , great plays in sports , a good book , and nearly anything . That 's what a man does can be said at anytime when describing nearly anything that a man would do . also , that is so not what a man does can be used as a phrase of discontent towards something your buddy has done that offends you (ugly chicks , forget to pay you back for beer , etc. ) ",n
G,0.82329414,the-q,"The-q is the burst of happiness and others see you as your on drugs . it 's highly addicting , and you act quite gangsta . ; ; the cheapest of drugs . You may laugh uncontrollably for hours . Everyone loves the q . ; ; now I want to say something about orgasms . The q . the group of people in it our considered part of the q-qlux-qlan ",d
G,0.810272166,threedayhump,"The difficult period of the first three days of sustaining from an addictive substance or habit . It is often the case that when you 're trying to avoid doing something that you are addicted to , the earliest parts of it ( often three days ) are the hardest . The something addictive can smoking , drugs , alcohol , fast food or even a close and intense relationship . Once the initial period is up , however , the quitting , abstinence and rehabilitation process is more bearable on a day-by-day basis . ",d
G,0.814035098,tickets,"A word used as code for talking about something illegal ( drugs or alcohol , if you are underage ) in public . ",d
G,0.823504367,totheface,"To consume something very quickly , or to consume all something in a short amount of time . Most commonly used when referring to an alcoholic drink , or some other kind of drug . But even water can be taken to the face . ",d
G,0.815275604,totravelonmayonaise,1 . To say something that is out of context . ; ; 2. When somebody is out of control because any kind of drug . ,d
G,0.804833392,touchdown,"The act of acquiring something or trying to acquire something , drugs especially . ",d
G,0.814287933,trapordie,"It 's the philosophy in which you have to hustle , deal drugs or do something illegal to survive . If not you might as well resort to dying because you ai n't gonna make money . ",n
G,0.814481486,treats,1 ) to give or receive any form of sexual pleasure . ; ; 2 ) to take drugs . ; ; 3 ) to describe something that is good . ,d
G,0.80929418,tripfest,"Something or someone that is crazy or Trippe . Meant to be seen , heard , or viewed while under the influence of a drug . ",d
G,0.815590084,ulsterscots,"' The ultimate day language ' , as a local politician once eloquently put it . ; ; a 'dialect ' supposed to be derived from that of Scottish settlers who came to Ireland a long time ago , however it 's actually not a language at all , and sounds laughably more like someone merely speaking slang words in a ballymena farmer 's accent . ; ; interestingly though , governments seem to be fooled by this quest for lingual recognition , and are happy to throw money at the cause ! Maybe they 're just happy that people are doing something other than drug dealing and shooting each other for a change .... ; ; see www .ulsterscotsagency .com for further examples of this diatribe ... ",n
G,0.81342177,unionbridge,"Union bridge is one of the most boring places on the planet earth . Younger locals call it 'the bridge ' because no matter how you want to get out of town , you have to cross a bridge . Union bridge is a one stoplight town in Carroll county , MD ( which almost says enough ) . Union bridge has two liquor stores , a gun cellar and three churches . Though there is a main street revitalization committee that is trying to make the town look prettier , the Leigh cement factory has made it impossible for the town to ever look good again . Leigh 's couple a hundred foot tower right in town can be seen at night from the top of ski liberty mountain resort which is about 20 something miles away . Also , no matter what basement you are in union bridge , you can feel vibrations from the blasts at the quarry . Cement dust from Leigh gathers on cars and can on be washed off with vinegar . There are numerous drug busts , but that 's about all the crime that happens . Parties never happen unless its with underage kids and cops . If its winter , kids can sled down one of the many corn fields . In the summer , if you do n't have a car or your parents are n't willing to drive you , you 're screwed cause there are n't any pools or theme parks nearby . ",n
G,0.811505674,urbandictionary-er,"The term used to describe someone who is posting something totally useless just to look cool on this site . ; ; also used by bloggers who try to look like they do stuff like take drugs etc . ; ; origin ... me , i just made it up . ",d
G,0.81046994,vacuum,"1 . Verb to ingest in excessive quantity and/or with excessive speed . ; ; 2. Noun a relative , friend , or lover (especially a lover ) who is known to decimate your supply of something precious ( i .e . drugs or money ) . ",d
G,0.814745915,verysergeantpepper,Very sergeant pepper is a term used to describe something that seems drug fueled and a bit psychedelic . ,d
G,0.804722374,vice,"1 . Something considered immoral by certain people . From the Latin word Vitim , meaning failing or defect . Drug use , sexual promiscuity , gambling , recklessness , cheating , lying , and selfishness are commonly considered vices . ; ; 2. Vice cops . Police that arrest hookers and drug dealers instead of murderers , thieves , rapists , and child molesters . The laughingstock of any given police department . ",n
G,0.806815003,waitinggame,This term is used to describe the process of waiting for something you wish to obtain/achieve (usually drugs ) . ,d
G,0.805309259,wee-pooh,"Is when your excrement has the consistency of urine . This usually occurs when you have been out on the lash for several days on a diet of alcohol , drugs and crisps . No real food has bee ingested in a single 24-hour period apart from a Donner kebab purchased at a rope shop called something like 'as ifs ' takeaway . ",n
G,0.808779425,west,"Something that is stupid , abnormal or a hallucination . ; ; going west refers to losing the plot and your grip on reality , such that you are no longer yourself . This will usually result from drug use , although it can occur falling an accident . ",d
G,0.807634405,whammy,Bunk sex or drugs . Something not good . ,d
G,0.806865838,whappy,When someone is acting bit mental of alcohol or drugs or something ... ,d
G,0.803161275,whatknotting,"Generally an activity that consists of anything and everything , from taking things apart ( whether they 're broken or not)to organizing nails and screws . ; ; usually something that only dedicated drug users will ever take part in ",n
G,0.801044107,whitebread(truedefinition),"This word is not to be confused with chigger , bigger , poser , honky , cracker , etc . anything demeaning a white person . This is a white person( male ) , who grew up in the urban lifestyle ( not suburban as for chigger ) , how he acts is because of his upcoming , listened to hip hop his whole life , had black people as friends ever since daycare , even has the swagger( dresses , vocabulary , voice , walk , etc ) . Had to help take care of the family household( whether having to deal drugs on the block , working odd jobs , etc ) , most lack education but try to make something of themselves down the road , if ever caught out in the suburbs or country bars , they would either get laughed at because they would be considered an chigger class , but yet has no clue that 's how he was raised , so he 's being himself . Respected by black people and even accepted by them . The rappers ' Paul wall , oil byte and Eminem , George Jung(on blow ) and myself Joshua would be considered as white bread(true definition ) , for how they were raised . also , last but not least , does n't overdo the Ebonics language like some stupid chigger would ",n
G,0.821845526,whitefishbay,"Whitefish bay is a small town located in Milwaukee , Wisconsin . It 's absolutely tiny and it 's terrible to live in . everyone knows everyone . Only white people live there . Everyone 's conservative and use their rich suburban parents ' money to buy drugs and pretend their lives are hard . There 's a whitefish bay middle school and high school . There are tons of little cliques in every grade and the teachers are retarded , like ms . smurawa who left over spring break because she was on drugs or something . All the girls are wannabe sluts and the guys are wannabe stoners . Never move to whitefish bay , it 's full of rumors and bullshit . ",n
G,0.80940495,wibe,1 n . a serious thing ; ; 2 n . a situation or a circumstance ; ; 3 n . a plan or a plot ; ; 4 n . someone you 're sleeping with ; ; 5 n . aids ; ; 6 n . something you do n't want to say out loud e.g . drugs ,n
G,0.804027938,wingwang,"Something that you want squeezed , while driving fast on drugs and trying to not spill your drink ",n
G,0.801609743,wobblotocrosm,"Its having something to do with being in your own world and it being really tripped out , but without the aid of drugs ... kinda like when u space off looking at a light and when u come back to consciousness Ur kinda light-headed and there are spots and such everywhere ... and everything kind wobbles around ... ",d
G,0.824382606,work-charge,Sometimes you may get into a 'work-overcharge ' ; ; this is a condition of the mind after you 've done lots of non-stop work . ; ; mostly shows up when multiple people ask you something to do and you try to finish the work as fast as possible but with great accuracy . ; ; the brain gets fully charged with that status and you experience some kind of '[drug] ' effect . ; ; you feel like you can take on the whole world and you are in the mood to do lots and lots more . ; ; some symptoms are : ; ; - forgetting you are tired ; ; - heavier sweating ; ; - no idea anymore of the time or do n't care anymore ; ; - tired feeling when 'cooled down ' ; ; when you take a rest or you are incapable of doing a requested action the charge will be most likely to cool down and finally go away . ,n
G,0.809399787,wreckyourbuzz,This is when something interrupts your [buzz ] or high . This buzz is normally caused by alcohol or drugs or can be a natural high . ,d
